time,amp,Frequency,Amplitude,Phase
0.0,61.70825243389518,20.0,200.0,0.79
0.5005005005005005,77.75861577546547,20.0,200.0,4.49
1.001001001001001,93.83564230203383,20.0,200.0,0.61
1.5015015015015016,109.38539555128352,,,
2.002002002002002,124.50347715416072,,,
2.5025025025025025,139.11452192745548,,,
3.0030030030030033,153.3387793863337,,,
3.503503503503504,166.66220735951302,,,
4.004004004004004,179.6098706009387,,,
4.504504504504505,191.63922346955218,,,
5.005005005005005,203.17142254947836,,,
5.505505505505506,213.6546473523776,,,
6.0060060060060065,223.54732151388401,,,
6.506506506506507,232.17739490806133,,,
7.007007007007008,240.32460000563495,,,
7.507507507507508,247.05442253311833,,,
8.008008008008009,253.06427830248327,,,
8.508508508508509,258.08406953863533,,,
9.00900900900901,262.06971340545306,,,
9.50950950950951,265.061303341542,,,
10.01001001001001,266.8788131967156,,,
10.510510510510512,267.59506141140344,,,
11.011011011011012,267.35813961165866,,,
11.511511511511513,266.22407934710566,,,
12.012012012012013,263.9154266322613,,,
12.512512512512513,260.6129509286061,,,
13.013013013013014,256.191270781442,,,
13.513513513513514,250.48835039361498,,,
14.014014014014016,244.28236839389348,,,
14.514514514514516,236.82024916991725,,,
15.015015015015017,228.5170918007288,,,
15.515515515515517,219.27181296524515,,,
16.016016016016017,209.15867371731292,,,
16.516516516516518,198.26795273258344,,,
17.017017017017018,186.71838887011745,,,
17.51751751751752,174.09494899464906,,,
18.01801801801802,161.25885916626567,,,
18.51851851851852,147.1855044562727,,,
19.01901901901902,133.06107857166256,,,
19.51951951951952,118.19465055936539,,,
20.02002002002002,102.59670863036504,,,
20.520520520520524,87.04794152196044,,,
21.021021021021024,70.97587240118773,,,
21.521521521521525,54.51469779846404,,,
22.022022022022025,37.95247841332131,,,
22.522522522522525,21.058426559047376,,,
23.023023023023026,4.306901709665551,,,
23.523523523523526,12.512266805789649,,,
24.024024024024026,29.218697412690943,,,
24.524524524524526,45.94176133058823,,,
25.025025025025027,62.42082113929643,,,
25.525525525525527,78.70469613802477,,,
26.026026026026027,94.64227390498176,,,
26.526526526526528,110.20231744817913,,,
27.027027027027028,125.37469118909652,,,
27.52752752752753,139.83079070732188,,,
28.028028028028032,153.99052030967752,,,
28.528528528528533,167.4784705061132,,,
29.029029029029033,180.1080230613598,,,
29.529529529529533,192.3418392411122,,,
30.030030030030034,203.53226948716755,,,
30.530530530530534,214.12718498618253,,,
31.031031031031034,223.76088698948786,,,
31.531531531531535,232.69156237669813,,,
32.032032032032035,240.618531873403,,,
32.532532532532535,247.4573869979325,,,
33.033033033033036,253.40942961846085,,,
33.533533533533536,258.50560681155537,,,
34.034034034034036,262.2904659458427,,,
34.53453453453454,265.06126886466126,,,
35.03503503503504,266.9462183211683,,,
35.53553553553554,267.840730257796,,,
36.03603603603604,267.6360957459302,,,
36.53653653653654,266.1017391973128,,,
37.03703703703704,263.7954906646678,,,
37.53753753753754,260.413776278858,,,
38.03803803803804,255.8210979269046,,,
38.53853853853854,250.5321394705845,,,
39.03903903903904,243.95898502450547,,,
39.53953953953954,236.37874926086513,,,
40.04004004004004,228.01492549814822,,,
40.54054054054055,218.94773308790133,,,
41.04104104104105,208.6903095098852,,,
41.54154154154155,197.8518824951774,,,
42.04204204204205,186.07069409327983,,,
42.54254254254255,173.41051013746448,,,
43.04304304304305,160.40998192261034,,,
43.54354354354355,146.61681939276923,,,
44.04404404404405,132.24605980495704,,,
44.54454454454455,117.29653920784675,,,
45.04504504504505,102.05801473726527,,,
45.54554554554555,86.03983532456635,,,
46.04604604604605,70.09164456800131,,,
46.54654654654655,53.67945085035799,,,
47.04704704704705,37.12612772310455,,,
47.54754754754755,20.360622466515263,,,
48.04804804804805,3.6195553928508915,,,
48.54854854854855,13.287222112069045,,,
49.04904904904905,29.979086494427694,,,
49.54954954954955,46.70193938711204,,,
50.050050050050054,63.297084450952184,,,
50.550550550550554,79.44819452773218,,,
51.051051051051054,95.41793520642227,,,
51.551551551551555,110.88877448696725,,,
52.052052052052055,126.12182220793073,,,
52.552552552552555,140.57223622530543,,,
53.053053053053056,154.68063966375897,,,
53.553553553553556,168.03345705399371,,,
54.054054054054056,180.9758517012601,,,
54.55455455455456,192.8145202516139,,,
55.05505505505506,204.21369479787262,,,
55.55555555555556,214.7233616126835,,,
56.056056056056065,224.3550985748309,,,
56.556556556556565,233.11412130033588,,,
57.057057057057065,240.82484374010417,,,
57.557557557557566,247.68522205545622,,,
58.058058058058066,253.67213547763376,,,
58.558558558558566,258.49950845975576,,,
59.05905905905907,262.5095752298311,,,
59.55955955955957,265.12358137371365,,,
60.06006006006007,266.99439943969804,,,
60.56056056056057,267.6056570826241,,,
61.06106106106107,267.3573122926323,,,
61.56156156156157,266.0526075998048,,,
62.06206206206207,263.4609632208064,,,
62.56256256256257,260.21545977306295,,,
63.06306306306307,255.55462855476478,,,
63.56356356356357,249.9807232820833,,,
64.06406406406407,243.5738543659349,,,
64.56456456456458,235.90239885874198,,,
65.06506506506507,227.7089757640738,,,
65.56556556556558,218.31842845834748,,,
66.06606606606607,208.12088772521398,,,
66.56656656656658,197.13052660238407,,,
67.06706706706707,185.42321459163813,,,
67.56756756756758,172.86997412946707,,,
68.06806806806807,159.73886847178866,,,
68.56856856856858,145.85734403794405,,,
69.06906906906907,131.4806970069432,,,
69.56956956956958,116.63826096697936,,,
70.07007007007007,101.32293232236327,,,
70.57057057057058,85.33498128276858,,,
71.07107107107107,69.16782334747111,,,
71.57157157157158,52.91712404895795,,,
72.07207207207207,36.2715849245084,,,
72.57257257257258,19.522569416212995,,,
73.07307307307308,2.7413074724600754,,,
73.57357357357358,13.972853799819841,,,
74.07407407407408,30.832963573242004,,,
74.57457457457458,47.55859443989701,,,
75.07507507507508,64.0314553600497,,,
75.57557557557558,80.21846728750543,,,
76.07607607607608,96.18260590221979,,,
76.57657657657658,111.61404259502642,,,
77.07707707707708,126.84064655517743,,,
77.57757757757759,141.30855096491217,,,
78.07807807807808,155.2672111750266,,,
78.57857857857859,168.693483384589,,,
79.07907907907908,181.44638353892145,,,
79.57957957957959,193.63780522373784,,,
80.08008008008008,204.78731254345,,,
80.58058058058059,215.1609253734337,,,
81.0810810810811,224.81264467604976,,,
81.58158158158159,233.42596594646778,,,
82.0820820820821,241.23470675069004,,,
82.58258258258259,248.00146838186524,,,
